official_parcel_id,pin14,total_permits,residential_growth_permits,commercial_activity_permits,redevelopment_signal_permits,demolition_permits,high_value_permits,major_value_permits,total_permit_amount,first_permit_date,latest_permit_date,active_year_count,dominant_permit_segment,dominant_growth_signal,permit_signal_score_max,permit_signal_score_avg,current_activity_status
CFS-PARCEL-0149757523,55183269790000,3,3,0,0,0,2,0,489780.0,2023-02-14,2023-12-05,1,residential_growth,major_growth,100.0,91.33,active_construction
CFS-PARCEL-0149747429,55073991170000,3,3,0,0,0,1,0,475000.0,2025-09-04,2025-09-18,1,residential_growth,major_growth,100.0,90.67,active_construction
CFS-PARCEL-0149806252,56209340060000,3,3,0,0,0,3,0,452544.0,2025-09-26,2025-09-26,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149744521,55060592480000,3,3,0,0,0,3,0,448200.0,2024-05-06,2024-05-06,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149763988,55284495350000,3,2,0,0,1,2,0,440000.0,2006-12-01,2025-04-03,2,residential_growth,major_growth,100.0,84.67,active_construction
CFS-PARCEL-0149790925,56106409950000,3,3,0,0,0,2,0,425400.0,2024-04-19,2024-07-11,1,residential_growth,major_growth,100.0,91.33,active_construction
CFS-PARCEL-0149762128,55271310740000,3,1,0,0,2,1,0,418338.0,2024-12-30,2025-04-28,2,demolition,redevelopment_signal,100.0,76.0,active_construction
CFS-PARCEL-0149785893,56019997360000,3,1,2,0,0,2,0,403000.0,2022-03-21,2024-03-18,2,commercial_activity,major_growth,100.0,91.33,active_construction
CFS-PARCEL-0149791767,56110907830000,3,3,0,0,0,3,0,375000.0,2024-04-15,2024-04-15,1,residential_growth,major_growth,100.0,97.33,active_construction
CFS-PARCEL-0149813947,56234686470000,3,2,0,1,0,2,0,371809.49,2022-10-26,2025-08-11,3,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149818694,56304546350000,3,3,0,0,0,1,0,355250.0,2022-04-21,2025-12-23,2,residential_growth,moderate_activity,100.0,85.33,active_construction
CFS-PARCEL-0149791038,56106523630000,3,3,0,0,0,3,0,348800.0,2022-09-01,2022-09-01,1,residential_growth,major_growth,100.0,97.33,active_construction
CFS-PARCEL-0149826921,56329464660000,3,2,0,0,1,1,0,347500.0,2024-02-20,2024-03-26,1,residential_growth,major_growth,100.0,79.33,active_construction
CFS-PARCEL-0149740983,46840125640000,3,3,0,0,0,1,0,337000.0,2010-07-21,2023-11-21,3,residential_growth,moderate_activity,100.0,73.33,active_construction
CFS-PARCEL-0149738757,46814704180000,3,3,0,0,0,3,0,330000.0,2025-06-30,2025-06-30,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149731736,46719262790000,3,3,0,0,0,3,0,330000.0,2024-03-26,2024-03-26,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149813025,56230708520000,3,2,0,0,1,2,0,310000.0,2022-12-08,2023-12-13,2,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149791152,56115055240000,3,1,1,0,1,1,0,305669.0,2020-06-29,2022-04-29,3,residential_growth,major_growth,100.0,72.0,active_construction
CFS-PARCEL-0149806296,56208308780000,3,2,0,0,1,2,0,305000.0,2025-04-10,2025-09-17,1,residential_growth,major_growth,100.0,86.67,active_construction
CFS-PARCEL-0149806305,56208308780000,3,2,0,0,1,2,0,305000.0,2025-04-10,2025-09-17,1,residential_growth,major_growth,100.0,86.67,active_construction
CFS-PARCEL-0149736037,45990218690000,3,1,2,0,0,1,0,290335.0,2004-09-01,2024-08-07,2,commercial_activity,major_growth,100.0,80.0,active_construction
CFS-PARCEL-0149828904,56824851060000,3,3,0,0,0,1,0,280000.0,2023-06-09,2025-10-31,2,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149807796,56213292080000,3,3,0,0,0,2,0,280000.0,2023-12-29,2025-10-10,2,residential_growth,major_growth,100.0,86.0,active_construction
CFS-PARCEL-0149778904,55596604910000,3,3,0,0,0,1,0,279000.0,2024-04-10,2025-09-19,2,residential_growth,moderate_activity,100.0,85.33,active_construction
CFS-PARCEL-0149793900,56119949360000,3,2,0,0,1,2,0,275000.0,2012-06-14,2025-08-25,2,residential_growth,major_growth,100.0,84.67,active_construction
CFS-PARCEL-0149740594,46904429800000,3,1,2,0,0,2,0,270000.0,2024-03-05,2024-03-20,1,commercial_activity,major_growth,100.0,94.0,active_construction
CFS-PARCEL-0149740595,46904429800000,3,1,2,0,0,2,0,270000.0,2024-03-05,2024-03-20,1,commercial_activity,major_growth,100.0,94.0,active_construction
CFS-PARCEL-0149814156,56233961810000,3,3,0,0,0,2,0,270000.0,2022-08-04,2023-10-23,2,residential_growth,major_growth,100.0,85.33,active_construction
CFS-PARCEL-0149790083,56107639970000,3,3,0,0,0,2,0,264000.0,2007-12-01,2022-07-26,2,residential_growth,major_growth,100.0,84.67,active_construction
CFS-PARCEL-0149804278,56206526550000,3,2,0,0,1,2,0,260000.0,2013-03-05,2022-04-22,2,residential_growth,major_growth,100.0,84.67,active_construction
CFS-PARCEL-0149744122,55060557180000,3,1,0,2,0,1,0,221350.0,2022-09-26,2024-02-22,2,redevelopment_signal,redevelopment_signal,100.0,78.67,active_construction
CFS-PARCEL-0149818416,56302943640000,3,1,1,0,1,1,0,210000.0,2010-02-26,2023-05-18,3,commercial_activity,major_growth,100.0,83.33,active_construction
CFS-PARCEL-0149823697,56437011730000,3,1,1,0,0,2,0,206000.0,2014-06-30,2022-07-15,2,residential_growth,major_growth,100.0,62.67,active_construction
CFS-PARCEL-0149793697,56121800250000,3,3,0,0,0,1,0,180000.0,2025-07-30,2025-09-30,1,residential_growth,moderate_activity,100.0,80.0,active_construction
CFS-PARCEL-0149808258,56135951330000,3,1,2,0,0,1,0,179353.0,2018-02-21,2023-06-05,2,commercial_activity,moderate_activity,100.0,74.0,active_construction
CFS-PARCEL-0149742625,46935163240000,3,2,0,0,1,1,0,160000.0,2021-09-24,2022-04-26,2,residential_growth,major_growth,100.0,76.0,active_construction
CFS-PARCEL-0149816259,56249164590000,3,1,0,0,1,1,0,156900.0,2014-08-21,2022-01-21,3,residential_growth,major_growth,100.0,58.67,active_construction
CFS-PARCEL-0149796064,56130263650000,3,2,0,0,0,1,0,150530.0,2022-06-02,2022-08-04,1,residential_growth,major_growth,100.0,64.0,active_construction
CFS-PARCEL-0149785398,56019934910000,3,2,1,0,0,1,0,143680.0,2022-10-27,2023-06-06,2,residential_growth,moderate_activity,100.0,80.67,active_construction
CFS-PARCEL-0149789922,56107406770000,3,3,0,0,0,1,0,131851.0,2025-12-19,2025-12-19,1,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149727286,45993028480000,2,1,1,0,0,2,2,17594274.0,2023-05-15,2023-08-02,1,commercial_activity,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149742607,46939276850000,2,2,0,0,0,2,1,16047371.0,2021-03-17,2024-08-01,2,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149727526,45987418850000,2,2,0,0,0,2,2,14004964.0,2024-10-09,2024-10-09,1,residential_growth,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149727347,45990147840000,2,1,1,0,0,1,1,7580000.0,2025-06-30,2025-10-29,1,residential_growth,major_growth,100.0,90.0,recently_issued
CFS-PARCEL-0149727619,45987543540000,2,2,0,0,0,1,1,7012482.0,2024-10-09,2024-11-27,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149727620,45987543540000,2,2,0,0,0,1,1,7012482.0,2024-10-09,2024-11-27,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149759732,55249771580000,2,2,0,0,0,2,1,4079634.0,2025-02-10,2025-10-15,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149811894,56228617750000,2,1,1,0,0,1,1,3999996.0,2025-06-09,2025-10-16,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149811922,56228617750000,2,1,1,0,0,1,1,3999996.0,2025-06-09,2025-10-16,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149727101,45983838130000,2,2,0,0,0,1,1,3902400.0,2025-05-30,2025-07-11,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149742079,46918717750000,2,1,1,0,0,1,1,3429237.0,2025-03-06,2025-04-10,1,residential_growth,major_growth,100.0,85.0,active_construction
CFS-PARCEL-0149736503,45997826100000,2,2,0,0,0,2,2,3189172.3,2025-01-27,2025-11-24,1,residential_growth,major_growth,100.0,100.0,recently_issued
CFS-PARCEL-0149758539,55191478600000,2,2,0,0,0,1,1,3066000.0,2025-09-15,2025-10-24,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149768698,55381884250000,2,1,0,0,1,1,1,2802000.0,2024-10-24,2025-12-23,2,residential_growth,major_growth,100.0,80.0,active_construction
CFS-PARCEL-0149792745,56116909370000,2,1,1,0,0,1,1,2104164.0,2025-06-19,2025-06-20,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149740048,46831053470000,2,2,0,0,0,2,2,1900000.0,2022-01-10,2022-01-10,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149735273,46801921120000,2,2,0,0,0,2,2,1872924.0,2024-01-03,2024-01-03,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149736036,45990187430000,2,1,1,0,0,1,1,1745500.0,2022-02-17,2022-11-09,1,residential_growth,major_growth,100.0,88.0,no_recent_activity
CFS-PARCEL-0149741973,46919873690000,2,1,1,0,0,2,2,1680000.0,2024-05-09,2024-05-14,1,commercial_activity,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149738953,46817651850000,2,2,0,0,0,2,2,1600000.0,2023-01-09,2024-09-06,2,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149826370,56701363570000,2,1,0,0,1,1,1,1570000.0,2024-02-29,2025-10-02,2,residential_growth,major_growth,100.0,86.0,active_construction
CFS-PARCEL-0149747842,55074526360000,2,1,1,0,0,1,1,1557828.24,2024-09-18,2025-04-16,2,residential_growth,major_growth,100.0,88.0,completed_historical
CFS-PARCEL-0149740821,46834643420000,2,1,0,0,1,1,1,1513000.0,2023-12-06,2025-06-30,2,residential_growth,major_growth,100.0,82.0,active_construction
CFS-PARCEL-0149830285,56916723090000,2,2,0,0,0,2,1,1477000.0,2024-09-25,2025-01-08,2,residential_growth,major_growth,100.0,92.0,completed_historical
CFS-PARCEL-0149828429,56728970370000,2,2,0,0,0,2,1,1430000.0,2025-09-30,2025-09-30,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149736025,46808280150000,2,1,0,0,0,1,1,1407625.0,2015-08-07,2015-09-18,1,residential_growth,major_growth,100.0,58.0,no_recent_activity
CFS-PARCEL-0149782730,55447414580000,2,1,0,0,0,1,1,1237450.0,2016-06-17,2016-10-21,1,residential_growth,major_growth,100.0,71.0,no_recent_activity
CFS-PARCEL-0149741955,46927702140000,2,2,0,0,0,2,1,1171328.0,2022-06-02,2023-05-17,2,residential_growth,major_growth,100.0,94.0,recently_issued
CFS-PARCEL-0149827871,56719981850000,2,2,0,0,0,1,1,1149600.0,2024-07-03,2025-02-14,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149795035,56124376620000,2,1,0,0,1,1,1,1065420.0,2024-01-12,2024-02-26,1,residential_growth,major_growth,100.0,80.0,completed_historical
CFS-PARCEL-0149774262,55447239550000,2,1,0,0,0,1,1,1018975.0,2018-04-12,2023-08-22,2,residential_growth,major_growth,100.0,61.0,active_construction
CFS-PARCEL-0149742428,46929972850000,2,1,0,0,0,1,1,1000000.0,2007-03-01,2024-03-06,2,residential_growth,major_growth,100.0,54.0,completed_historical
CFS-PARCEL-0149823448,56427282610000,2,2,0,0,0,2,1,995000.0,2024-03-12,2025-04-28,2,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149787524,56041120320000,2,2,0,0,0,2,1,954000.0,2024-09-18,2025-07-23,2,residential_growth,major_growth,100.0,92.0,completed_historical
CFS-PARCEL-0149765119,55173366990000,2,2,0,0,0,2,1,945523.0,2025-02-19,2025-03-14,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149740404,46828218520000,2,2,0,0,0,1,1,917000.0,2024-03-22,2024-05-02,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149824047,56520894620000,2,2,0,0,0,1,1,903000.0,2024-06-11,2025-03-04,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149759631,55249311640000,2,2,0,0,0,1,1,880000.0,2023-03-31,2023-04-04,1,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149739502,46821765900000,2,1,0,0,1,1,1,854000.0,2024-07-10,2025-08-20,2,residential_growth,major_growth,100.0,86.0,active_construction
CFS-PARCEL-0149751099,46928338460000,2,2,0,0,0,2,1,853037.0,2022-06-08,2024-02-29,2,residential_growth,major_growth,100.0,96.0,recently_issued
CFS-PARCEL-0149800557,56139416910000,2,1,1,0,0,1,1,837052.0,2023-07-19,2024-09-17,2,residential_growth,major_growth,100.0,86.0,recently_issued
CFS-PARCEL-0149774763,55459607390000,2,2,0,0,0,1,1,830000.0,2024-05-22,2024-09-17,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149790948,56105909830000,2,2,0,0,0,2,0,826800.0,2022-08-02,2022-08-02,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149740718,46834666540000,2,2,0,0,0,2,0,822000.0,2022-08-05,2022-08-05,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149825045,56611760460000,2,2,0,0,0,2,1,810000.0,2022-08-24,2025-03-21,2,residential_growth,major_growth,100.0,92.0,completed_historical
CFS-PARCEL-0149791503,56107262910000,2,1,0,0,0,1,1,809811.0,2021-02-02,2021-04-28,1,residential_growth,major_growth,100.0,54.0,no_recent_activity
CFS-PARCEL-0149789884,56105919880000,2,2,0,0,0,2,0,793800.0,2022-08-02,2022-08-02,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149827851,56716488760000,2,2,0,0,0,1,1,786500.0,2022-04-21,2024-06-25,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149775876,55481283290000,2,2,0,0,0,1,1,783000.0,2025-02-07,2025-02-07,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149755726,55174143070000,2,2,0,0,0,1,1,780000.0,2023-02-03,2024-05-06,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149774716,55464111970000,2,2,0,0,0,1,1,765000.0,2020-06-12,2021-07-22,2,residential_growth,major_growth,100.0,84.0,no_recent_activity
CFS-PARCEL-0149759551,55249424660000,2,2,0,0,0,2,1,739434.0,2021-08-12,2022-01-26,2,residential_growth,major_growth,100.0,92.0,no_recent_activity
CFS-PARCEL-0149741417,46912634860000,2,2,0,0,0,1,1,704000.0,2022-03-23,2022-10-20,1,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149779782,55676969970000,2,2,0,0,0,1,1,702400.0,2024-07-26,2024-09-19,1,residential_growth,major_growth,100.0,85.0,active_construction
CFS-PARCEL-0149784969,55498181930000,2,2,0,0,0,1,1,688466.0,2022-04-13,2023-02-22,2,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149775093,55477754030000,2,2,0,0,0,1,1,686783.48,2025-07-30,2025-07-30,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149811196,56142255580000,2,2,0,0,0,2,0,680000.0,2024-04-08,2024-10-30,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149775485,55469081490000,2,2,0,0,0,1,1,673300.0,2023-08-18,2025-01-02,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149767078,55351705270000,2,2,0,0,0,1,1,672000.0,2024-01-10,2025-04-02,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149779580,55684478680000,2,2,0,0,0,2,1,653572.0,2019-05-29,2023-10-25,2,residential_growth,major_growth,100.0,94.0,recently_issued
CFS-PARCEL-0149828368,56731104430000,2,1,0,0,0,2,1,652638.0,2021-01-15,2022-09-21,2,residential_growth,major_growth,100.0,73.0,no_recent_activity
CFS-PARCEL-0149824068,56524257190000,2,2,0,0,0,1,1,650000.0,2025-06-24,2025-06-24,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149824114,56529589850000,2,2,0,0,0,1,1,645000.0,2020-12-01,2024-06-27,2,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149791077,56105919250000,2,2,0,0,0,2,0,639500.0,2022-08-02,2022-08-02,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149741857,46922522680000,2,2,0,0,0,1,1,635000.0,2023-01-03,2023-05-24,1,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149780590,55785513550000,2,2,0,0,0,1,1,625000.0,2023-08-11,2023-08-21,1,residential_growth,major_growth,100.0,89.0,recently_issued
CFS-PARCEL-0149781841,55430636420000,2,2,0,0,0,2,1,625000.0,2017-03-17,2017-04-08,1,residential_growth,major_growth,100.0,92.0,no_recent_activity
CFS-PARCEL-0149780521,55771088030000,2,1,0,1,0,1,1,616600.0,2024-12-27,2025-11-24,2,residential_growth,major_growth,100.0,83.5,completed_historical
CFS-PARCEL-0149777825,55580996440000,2,1,0,0,0,1,1,611000.0,2021-10-08,2022-04-26,2,residential_growth,major_growth,100.0,71.0,active_construction
CFS-PARCEL-0149814941,56234662430000,2,2,0,0,0,2,0,609600.0,2022-05-03,2022-05-03,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149751098,46928285390000,2,2,0,0,0,2,0,600000.0,2024-05-13,2025-05-06,2,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149768317,55376592550000,2,2,0,0,0,2,0,600000.0,2022-07-28,2022-07-28,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149768401,55376592550000,2,2,0,0,0,2,0,600000.0,2022-07-28,2022-07-28,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149783156,55450731330000,2,1,0,0,1,1,1,599711.0,2025-04-02,2025-06-13,1,residential_growth,major_growth,100.0,84.0,completed_historical
CFS-PARCEL-0149824435,56522120080000,2,2,0,0,0,1,1,596699.0,2024-11-21,2025-07-21,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149733209,46732468630000,2,2,0,0,0,2,0,589000.0,2022-03-07,2022-10-07,1,residential_growth,major_growth,100.0,94.0,active_construction
CFS-PARCEL-0149766550,55182162570000,2,2,0,0,0,2,0,581350.0,2023-12-12,2023-12-12,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149815518,56235619370000,2,2,0,0,0,1,1,574724.0,2023-07-28,2024-02-09,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149824581,56528463830000,2,2,0,0,0,1,1,570000.0,2022-01-28,2025-10-02,2,residential_growth,major_growth,100.0,89.0,recently_issued
CFS-PARCEL-0149753818,55163512740000,2,2,0,0,0,2,0,565000.0,2021-09-24,2022-09-26,2,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149766553,55182185670000,2,2,0,0,0,2,0,557572.0,2023-12-29,2023-12-29,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149749120,55077543320000,2,2,0,0,0,2,0,552000.0,2024-02-29,2024-05-14,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149818765,56306267780000,2,2,0,0,0,2,0,550000.0,2021-02-04,2024-03-14,2,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149766549,55182152480000,2,2,0,0,0,2,0,546078.0,2023-12-04,2023-12-04,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149776963,55552972190000,2,2,0,0,0,2,0,540000.0,2024-01-08,2024-01-08,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149776610,55532648660000,2,2,0,0,0,1,1,530000.0,2025-03-26,2025-03-26,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149829719,66021043140000,2,2,0,0,0,1,0,530000.0,2022-12-30,2022-12-30,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149755377,55170956520000,2,2,0,0,0,2,0,530000.0,2022-07-28,2022-07-28,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149784581,56018339570000,2,1,1,0,0,2,0,525123.0,2023-07-10,2023-09-06,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149775288,55459897280000,2,2,0,0,0,1,1,524200.0,2022-04-22,2022-04-22,1,residential_growth,major_growth,100.0,84.0,no_recent_activity
CFS-PARCEL-0149745363,55061630580000,2,2,0,0,0,2,0,520100.0,2023-11-21,2023-11-21,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149779165,55674236400000,2,1,0,0,1,1,1,518000.0,2024-03-01,2024-05-21,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149741842,46919891520000,2,1,1,0,0,1,0,496500.0,2024-03-12,2024-07-22,1,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149801072,56118313680000,2,2,0,0,0,2,0,495000.0,2024-01-02,2024-01-02,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149796201,56130354970000,2,2,0,0,0,1,0,493000.0,2022-09-28,2022-12-02,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149825276,56522851340000,2,2,0,0,0,2,0,489000.0,2023-04-18,2023-05-19,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149828546,56739478140000,2,2,0,0,0,1,0,450000.0,2022-04-01,2022-05-10,1,residential_growth,major_growth,100.0,85.0,active_construction
CFS-PARCEL-0149744871,55061630050000,2,2,0,0,0,2,0,432300.0,2023-11-09,2023-11-09,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149744559,55060650200000,2,2,0,0,0,2,0,432300.0,2023-07-12,2023-07-12,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149768901,55381554050000,2,2,0,0,0,2,0,407648.0,2022-07-28,2022-07-28,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149768902,55381554050000,2,2,0,0,0,2,0,407648.0,2022-07-28,2022-07-28,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149746240,55068278380000,2,2,0,0,0,2,0,400000.0,2023-09-19,2023-09-19,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149732318,46726724230000,2,1,0,0,1,1,0,389000.0,2022-12-22,2024-01-26,2,residential_growth,major_growth,100.0,86.0,active_construction
CFS-PARCEL-0149779088,55674443760000,2,2,0,0,0,1,0,381240.0,2022-07-28,2024-03-21,2,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149747542,55070235540000,2,1,0,0,1,1,0,374000.0,2019-10-23,2024-09-06,2,residential_growth,major_growth,100.0,77.0,active_construction
CFS-PARCEL-0149781192,55890493490000,2,2,0,0,0,1,0,371707.0,2024-07-23,2024-07-31,1,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149792219,56115083230000,2,2,0,0,0,1,0,360787.0,2022-03-16,2024-01-19,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149828065,56717814480000,2,2,0,0,0,2,0,360000.0,2022-09-16,2023-02-17,2,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149744599,55061527130000,2,2,0,0,0,2,0,359800.0,2023-10-25,2023-10-25,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149791121,56106681690000,2,2,0,0,0,2,0,346800.0,2024-05-23,2024-05-23,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149768429,55375871540000,2,2,0,0,0,2,0,345572.0,2022-08-10,2022-08-10,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149740357,46833330290000,2,2,0,0,0,1,0,344000.0,2023-10-19,2024-03-20,2,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149794583,56125381430000,2,1,0,0,1,1,0,338302.0,2021-09-14,2023-03-13,2,residential_growth,major_growth,100.0,77.0,active_construction
CFS-PARCEL-0149813289,56231031750000,2,2,0,0,0,2,0,338000.0,2025-07-25,2025-07-30,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149758516,55188121840000,2,2,0,0,0,2,0,336746.0,2022-01-12,2022-01-12,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149727064,45981984310000,2,1,1,0,0,1,0,335415.0,2011-11-16,2024-02-27,2,commercial_activity,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149727065,45981984310000,2,1,1,0,0,1,0,335415.0,2011-11-16,2024-02-27,2,commercial_activity,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149745386,55061517960000,2,2,0,0,0,2,0,333200.0,2023-10-25,2023-10-25,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149775151,55455021790000,2,2,0,0,0,1,0,329000.0,2022-05-25,2022-09-29,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149762028,55275986410000,2,2,0,0,0,1,0,328851.0,2022-09-07,2024-04-29,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149754662,55170853220000,2,2,0,0,0,2,0,325200.0,2022-02-09,2022-02-09,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149754591,55170854510000,2,2,0,0,0,2,0,325200.0,2022-02-08,2022-02-08,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149804978,56130166530000,2,2,0,0,0,2,0,320000.0,2025-09-05,2025-10-29,1,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149799816,56137017910000,2,2,0,0,0,2,0,320000.0,2025-07-17,2025-07-17,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149758884,55195410900000,2,2,0,0,0,2,0,320000.0,2023-04-12,2023-05-16,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149754947,55170853470000,2,2,0,0,0,2,0,315600.0,2022-02-08,2022-02-08,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149743991,55060587500000,2,2,0,0,0,2,0,313700.0,2023-07-10,2023-07-10,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149781686,55397694970000,2,2,0,0,0,2,0,313000.0,2022-02-28,2022-02-28,1,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149752069,55093005800000,2,2,0,0,0,1,0,307031.0,2025-02-11,2025-03-31,1,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149805594,56208510700000,2,1,0,0,1,1,0,300700.0,2024-12-06,2025-08-20,2,residential_growth,major_growth,100.0,82.0,active_construction
CFS-PARCEL-0149792241,56118750080000,2,2,0,0,0,2,0,300000.0,2023-01-05,2023-01-05,1,residential_growth,major_growth,100.0,93.0,active_construction
